transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale,Shift,
1570,15-06-2023,22:32:00,109,Male,49,Clothing,1,500,170,500,Evening,
638,10-01-2023,19:52:00,154,Male,46,Electronics,1,500,190,500,Evening,
1638,13-08-2022,18:26:00,37,Male,46,Electronics,1,500,155,500,Evening,
364,07-06-2022,19:06:00,98,Female,19,Beauty,1,500,200,500,Evening,
1364,23-09-2023,17:04:00,72,Female,19,Beauty,1,500,250,500,Evening,
984,20-11-2023,19:29:00,83,Male,56,Clothing,1,500,480,500,Evening,
1984,09-09-2023,20:10:00,126,Male,56,Clothing,1,500,530,500,Evening,
814,01-10-2022,20:33:00,96,Female,59,Clothing,1,500,540,500,Evening,
1814,07-09-2022,17:53:00,43,Female,59,Clothing,1,500,620,500,Evening,
707,23-10-2023,20:34:00,117,Female,26,Clothing,1,500,580,500,Evening,
1707,17-09-2023,18:35:00,144,Female,26,Clothing,1,500,535,500,Evening,
319,07-11-2022,18:50:00,145,Male,31,Clothing,1,500,500,500,Evening,
1319,25-11-2023,17:17:00,76,Male,31,Clothing,1,500,585,500,Evening,
914,07-09-2022,22:25:00,83,Female,59,Electronics,1,500,510,500,Evening,
1914,05-11-2023,17:49:00,70,Female,59,Electronics,1,500,510,500,Evening,
937,18-10-2022,19:57:00,50,Female,62,Beauty,1,500,510,500,Evening,
1937,07-09-2022,17:57:00,52,Female,62,Beauty,1,500,620,500,Evening,
784,18-10-2023,22:44:00,71,Female,34,Electronics,1,500,610,500,Evening,
1784,28-12-2023,20:58:00,100,Female,34,Electronics,1,500,500,500,Evening,
761,14-11-2022,22:16:00,64,Female,33,Clothing,1,500,275,500,Evening,
1761,09-12-2023,18:46:00,72,Female,33,Clothing,1,500,200,500,Evening,
531,08-10-2022,12:30:00,105,Male,31,Electronics,1,500,275,500,Afternoon,
1531,22-09-2022,13:19:00,56,Male,31,Electronics,1,500,250,500,Afternoon,
355,23-09-2022,13:42:00,96,Female,55,Electronics,1,500,260,500,Afternoon,
1355,17-09-2023,13:19:00,107,Female,55,Electronics,1,500,155,500,Afternoon,
781,19-10-2022,16:52:00,106,Male,35,Beauty,1,500,225,500,Afternoon,
1781,13-10-2022,12:22:00,55,Male,35,Beauty,1,500,225,500,Afternoon,
445,14-04-2022,10:48:00,132,Female,53,Electronics,1,300,138,300,Morning,
1445,19-04-2022,06:16:00,31,Female,53,Electronics,1,300,129,300,Morning,
240,05-11-2022,11:49:00,95,Female,23,Beauty,1,300,123,300,Morning,
1240,07-08-2022,07:42:00,144,Female,23,Beauty,1,300,90,300,Morning,
596,12-02-2022,08:44:00,87,Female,64,Electronics,1,300,93,300,Morning,
1596,28-03-2022,06:22:00,7,Female,64,Electronics,1,300,141,300,Morning,
68,15-12-2022,09:06:00,146,Male,25,Electronics,1,300,84,300,Morning,
1068,14-09-2022,10:11:00,136,Male,25,Electronics,1,300,111,300,Morning,
821,23-11-2022,11:27:00,40,Male,49,Electronics,1,300,129,300,Morning,
1821,03-10-2022,07:17:00,42,Male,49,Electronics,1,300,108,300,Morning,
70,27-12-2022,10:48:00,147,Female,43,Clothing,1,300,84,300,Morning,
1070,14-07-2022,11:12:00,102,Female,43,Clothing,1,300,120,300,Morning,
168,29-04-2022,09:20:00,138,Male,53,Clothing,1,300,102,300,Morning,
1168,10-07-2022,07:56:00,68,Male,53,Clothing,1,300,150,300,Morning,
514,04-11-2022,08:35:00,139,Female,18,Electronics,1,300,96,300,Morning,
1514,12-07-2022,10:55:00,59,Female,18,Electronics,1,300,75,300,Morning,
947,31-07-2022,07:09:00,4,Male,50,Beauty,1,300,129,300,Morning,
1947,05-03-2022,06:27:00,134,Male,50,Beauty,1,300,75,300,Morning,
52,19-09-2022,09:42:00,55,Female,36,Beauty,1,300,111,300,Morning,
1052,12-02-2022,06:12:00,94,Female,36,Beauty,1,300,120,300,Morning,
905,01-10-2023,06:27:00,96,Male,58,Beauty,1,300,111,300,Morning,
1905,29-08-2023,06:07:00,26,Male,58,Beauty,1,300,102,300,Morning,
174,15-11-2023,06:07:00,2,Female,39,Beauty,1,300,126,300,Morning,
1174,17-05-2023,06:55:00,2,Female,39,Beauty,1,300,132,300,Morning,
674,30-03-2023,11:10:00,2,Female,38,Clothing,1,300,84,300,Morning,
1674,22-11-2023,09:21:00,1,Female,38,Clothing,1,300,123,300,Morning,
79,13-04-2023,10:15:00,1,Male,34,Beauty,1,300,96,300,Morning,
1079,21-08-2023,06:45:00,1,Male,34,Beauty,1,300,117,300,Morning,
252,05-05-2023,17:37:00,1,Male,54,Electronics,1,300,84,300,Evening,
1252,30-12-2023,20:18:00,5,Male,54,Electronics,1,300,117,300,Evening,
358,12-10-2023,18:32:00,4,Female,32,Beauty,1,300,132,300,Evening,
1358,04-05-2023,21:40:00,5,Female,32,Beauty,1,300,156,300,Evening,
881,21-12-2023,20:52:00,4,Male,22,Electronics,1,300,99,300,Evening,
1881,11-07-2023,17:23:00,5,Male,22,Electronics,1,300,147,300,Evening,
365,23-02-2023,22:12:00,151,Male,31,Clothing,1,300,93,300,Evening,
1365,08-11-2023,20:22:00,18,Male,31,Clothing,1,300,156,300,Evening,
378,03-11-2022,18:16:00,81,Male,50,Beauty,1,300,165,300,Evening,
1378,28-04-2022,21:56:00,27,Male,50,Beauty,1,300,132,300,Evening,
43,18-03-2023,21:42:00,118,Female,48,Clothing,1,300,111,300,Evening,
1043,30-11-2023,18:10:00,20,Female,48,Clothing,1,300,87,300,Evening,
698,17-03-2022,20:56:00,116,Female,64,Electronics,1,300,123,300,Evening,
1698,07-04-2022,21:50:00,146,Female,64,Electronics,1,300,105,300,Evening,
270,17-12-2022,17:46:00,84,Male,43,Electronics,1,300,117,300,Evening,
1270,25-08-2022,22:54:00,84,Male,43,Electronics,1,300,108,300,Evening,
687,27-06-2022,17:14:00,86,Female,53,Electronics,1,300,150,300,Evening,
1687,17-02-2023,22:27:00,102,Female,53,Electronics,1,300,81,300,Evening,
725,21-09-2023,20:32:00,2,Male,61,Electronics,1,300,153,300,Evening,
1725,16-05-2022,21:02:00,109,Male,61,Electronics,1,300,105,300,Evening,
568,11-08-2023,20:03:00,32,Female,51,Electronics,1,300,372,300,Evening,
1568,09-10-2022,22:34:00,51,Female,51,Electronics,1,300,336,300,Evening,
925,20-12-2022,17:12:00,54,Male,25,Electronics,1,300,315,300,Evening,
1925,21-12-2023,17:05:00,81,Male,25,Electronics,1,300,366,300,Evening,
794,02-11-2022,21:47:00,145,Female,60,Beauty,1,300,315,300,Evening,
1794,22-12-2022,19:40:00,26,Female,60,Beauty,1,300,351,300,Evening,
523,13-11-2023,19:18:00,110,Female,62,Electronics,1,300,375,300,Evening,
1523,31-12-2023,20:40:00,150,Female,62,Electronics,1,300,330,300,Evening,
147,12-11-2022,20:30:00,101,Male,23,Electronics,1,300,297,300,Evening,
1147,25-11-2023,22:14:00,35,Male,23,Electronics,1,300,330,300,Evening,
179,07-10-2023,20:42:00,121,Male,31,Electronics,1,300,375,300,Evening,
1179,12-12-2023,17:28:00,122,Male,31,Electronics,1,300,354,300,Evening,
909,29-10-2023,19:43:00,71,Male,26,Electronics,1,300,288,300,Evening,
1909,22-10-2022,19:41:00,17,Male,26,Electronics,1,300,339,300,Evening,
401,03-12-2023,19:03:00,51,Female,62,Clothing,1,300,372,300,Evening,
1401,01-10-2022,21:20:00,85,Female,62,Clothing,1,300,294,300,Evening,
852,01-10-2022,19:35:00,82,Female,41,Clothing,1,300,375,300,Evening,
1852,11-10-2023,18:09:00,109,Female,41,Clothing,1,300,333,300,Evening,
555,14-12-2022,19:35:00,103,Male,25,Beauty,1,300,360,300,Evening,
826,24-12-2022,19:08:00,81,Female,46,Clothing,1,300,303,300,Evening,
1555,19-12-2022,18:54:00,55,Male,25,Beauty,1,300,312,300,Evening,
1826,30-12-2022,22:05:00,104,Female,46,Clothing,1,300,297,300,Evening,
983,10-10-2022,20:12:00,61,Female,29,Clothing,1,300,345,300,Evening,
1983,21-12-2022,21:38:00,114,Female,29,Clothing,1,300,303,300,Evening,
641,25-12-2023,18:30:00,105,Female,40,Electronics,1,300,144,300,Evening,
1641,01-09-2022,17:41:00,65,Female,40,Electronics,1,300,165,300,Evening,
795,03-10-2023,19:51:00,71,Male,57,Electronics,1,300,102,300,Evening,
1795,29-12-2023,18:50:00,86,Male,57,Electronics,1,300,105,300,Evening,
24,14-12-2023,22:59:00,59,Female,49,Clothing,1,300,87,300,Evening,
1024,03-12-2023,21:51:00,72,Female,49,Clothing,1,300,126,300,Evening,
741,24-12-2022,22:30:00,53,Male,48,Clothing,1,300,141,300,Evening,
1741,02-09-2023,20:47:00,70,Male,48,Clothing,1,300,132,300,Evening,
868,04-12-2023,13:39:00,110,Female,25,Electronics,1,300,111,300,Afternoon,
1868,06-12-2022,16:23:00,78,Female,25,Electronics,1,300,138,300,Afternoon,
625,25-12-2022,13:36:00,68,Male,31,Clothing,1,300,123,300,Afternoon,
1625,27-09-2023,16:36:00,52,Male,31,Clothing,1,300,147,300,Afternoon,
783,11-11-2022,15:37:00,91,Female,56,Clothing,1,300,150,300,Afternoon,
1783,05-09-2023,16:37:00,52,Female,56,Clothing,1,300,135,300,Afternoon,
939,07-11-2022,15:28:00,75,Female,46,Electronics,1,300,81,300,Afternoon,
1939,31-10-2022,13:30:00,74,Female,46,Electronics,1,300,135,300,Afternoon,
865,17-12-2023,14:49:00,78,Female,42,Clothing,1,300,108,300,Afternoon,
1865,18-11-2022,14:52:00,107,Female,42,Clothing,1,300,156,300,Afternoon,
602,12-12-2023,16:46:00,75,Female,20,Electronics,1,300,96,300,Afternoon,
1602,01-12-2022,15:17:00,86,Female,20,Electronics,1,300,126,300,Afternoon,
860,11-04-2022,08:58:00,85,Male,63,Clothing,4,50,16,200,Morning,
1860,12-03-2022,11:21:00,57,Male,63,Clothing,4,50,18,200,Morning,
184,13-02-2022,06:44:00,128,Male,31,Electronics,4,50,17,200,Morning,
1184,12-02-2022,08:28:00,23,Male,31,Electronics,4,50,27.5,200,Morning,
300,08-01-2022,09:41:00,138,Female,19,Electronics,4,50,26.5,200,Morning,
1300,08-08-2022,08:57:00,7,Female,19,Electronics,4,50,24,200,Morning,
740,01-12-2022,06:58:00,33,Female,25,Beauty,4,50,13,200,Morning,
1740,16-07-2022,06:01:00,66,Female,25,Beauty,4,50,27,200,Morning,
936,05-01-2022,10:51:00,143,Male,57,Beauty,4,50,19.5,200,Morning,
1936,19-06-2022,11:32:00,60,Male,57,Beauty,4,50,12.5,200,Morning,
284,12-11-2022,09:17:00,129,Male,43,Clothing,4,50,20.5,200,Morning,
1284,16-12-2022,11:43:00,145,Male,43,Clothing,4,50,18,200,Morning,
584,31-12-2022,10:21:00,106,Female,27,Beauty,4,50,16.5,200,Morning,
1584,03-09-2022,11:07:00,62,Female,27,Beauty,4,50,16.5,200,Morning,
400,08-03-2022,09:52:00,2,Male,53,Clothing,4,50,24,200,Morning,
1400,12-09-2022,11:54:00,115,Male,53,Clothing,4,50,20,200,Morning,
433,29-07-2022,08:48:00,144,Male,29,Beauty,4,50,20,200,Morning,
1433,16-01-2022,11:41:00,113,Male,29,Beauty,4,50,15.5,200,Morning,
785,19-10-2022,06:09:00,88,Female,31,Beauty,4,50,13,200,Morning,
1785,20-02-2022,11:17:00,144,Female,31,Beauty,4,50,17,200,Morning,
197,03-04-2022,11:57:00,14,Female,42,Clothing,4,50,25.5,200,Morning,
917,15-02-2022,11:50:00,120,Female,57,Electronics,4,50,16.5,200,Morning,
1197,13-08-2022,10:07:00,77,Female,42,Clothing,4,50,19,200,Morning,
1917,02-05-2022,07:17:00,52,Female,57,Electronics,4,50,24,200,Morning,
377,13-09-2022,08:30:00,141,Female,46,Clothing,4,50,18,200,Morning,
1377,21-03-2022,07:52:00,71,Female,46,Clothing,4,50,14,200,Morning,
38,25-02-2023,11:39:00,147,Male,38,Beauty,4,50,26,200,Morning,
1038,30-12-2023,09:09:00,11,Male,38,Beauty,4,50,20.5,200,Morning,
138,27-04-2023,10:56:00,127,Male,49,Clothing,4,50,26.5,200,Morning,
1138,16-10-2023,11:59:00,27,Male,49,Clothing,4,50,14.5,200,Morning,
975,09-01-2023,07:41:00,145,Female,56,Clothing,4,50,19.5,200,Morning,
1975,21-08-2023,10:48:00,63,Female,56,Clothing,4,50,25.5,200,Morning,
61,07-07-2023,11:47:00,4,Male,21,Beauty,4,50,20,200,Morning,
1061,18-09-2023,07:56:00,3,Male,21,Beauty,4,50,12.5,200,Morning,
210,07-10-2023,08:50:00,2,Male,37,Electronics,4,50,19,200,Morning,
1210,10-03-2023,10:02:00,5,Male,37,Electronics,4,50,12.5,200,Morning,
354,16-12-2023,07:58:00,5,Female,49,Beauty,4,50,24.5,200,Morning,
1354,17-09-2023,09:34:00,5,Female,49,Beauty,4,50,26.5,200,Morning,
903,27-07-2023,22:14:00,3,Female,51,Beauty,4,50,14,200,Evening,
1903,27-07-2023,21:44:00,5,Female,51,Beauty,4,50,19,200,Evening,
820,17-02-2023,22:49:00,1,Male,49,Electronics,4,50,24,200,Evening,
1820,13-05-2023,21:31:00,1,Male,49,Electronics,4,50,22,200,Evening,
341,20-01-2023,17:06:00,5,Male,31,Clothing,4,50,18.5,200,Evening,
1341,30-01-2023,22:10:00,1,Male,31,Clothing,4,50,21,200,Evening,
930,12-01-2023,17:54:00,1,Male,54,Clothing,4,50,26,200,Evening,
1930,21-12-2023,19:58:00,5,Male,54,Clothing,4,50,13,200,Evening,
639,01-08-2023,19:47:00,4,Female,62,Beauty,4,50,26.5,200,Evening,
1639,20-12-2023,18:13:00,5,Female,62,Beauty,4,50,24,200,Evening,
411,25-07-2023,20:04:00,3,Male,62,Electronics,4,50,24.5,200,Evening,
1411,24-11-2023,20:27:00,1,Male,62,Electronics,4,50,26,200,Evening,
159,10-11-2022,21:30:00,42,Male,26,Clothing,4,50,23.5,200,Evening,
1159,02-04-2023,18:08:00,41,Male,26,Clothing,4,50,18,200,Evening,
961,22-03-2023,22:36:00,86,Male,53,Beauty,4,50,23,200,Evening,
1961,15-05-2022,21:17:00,95,Male,53,Beauty,4,50,20.5,200,Evening,
765,16-10-2022,19:03:00,77,Male,43,Clothing,4,50,12.5,200,Evening,
1765,18-10-2022,22:49:00,13,Male,43,Clothing,4,50,16,200,Evening,
510,29-05-2023,17:04:00,14,Female,39,Beauty,4,50,13,200,Evening,
1510,20-11-2022,18:21:00,124,Female,39,Beauty,4,50,19,200,Evening,
833,09-05-2023,18:39:00,85,Male,42,Beauty,4,50,24.5,200,Evening,
1833,30-01-2022,17:20:00,56,Male,42,Beauty,4,50,18,200,Evening,
723,14-07-2022,21:57:00,120,Female,54,Beauty,4,50,20.5,200,Evening,
1723,10-02-2022,17:43:00,40,Female,54,Beauty,4,50,18,200,Evening,
449,03-01-2022,18:28:00,58,Male,25,Electronics,4,50,26.5,200,Evening,
1449,26-04-2022,18:42:00,12,Male,25,Electronics,4,50,23.5,200,Evening,
186,31-03-2022,18:15:00,92,Male,20,Clothing,4,50,23.5,200,Evening,
1186,10-09-2023,18:24:00,5,Male,20,Clothing,4,50,18.5,200,Evening,
75,15-05-2023,20:51:00,110,Male,61,Beauty,4,50,13.5,200,Evening,
1075,14-09-2022,19:17:00,92,Male,61,Beauty,4,50,21.5,200,Evening,
686,06-01-2022,17:14:00,68,Female,28,Electronics,4,50,23.5,200,Evening,
1686,10-12-2023,20:41:00,151,Female,28,Electronics,4,50,26,200,Evening,
259,11-03-2023,20:26:00,93,Female,45,Clothing,4,50,22.5,200,Evening,
1259,03-11-2022,17:31:00,105,Female,45,Clothing,4,50,21,200,Evening,
801,01-12-2022,17:14:00,153,Male,21,Clothing,4,50,19,200,Evening,
1801,10-07-2022,22:01:00,148,Male,21,Clothing,4,50,13.5,200,Evening,
807,26-01-2023,19:49:00,91,Female,50,Electronics,4,50,15.5,200,Evening,
1807,04-08-2022,22:15:00,19,Female,50,Electronics,4,50,22,200,Evening,
217,02-05-2022,17:01:00,17,Female,35,Electronics,4,50,26.5,200,Evening,
1217,16-10-2023,19:28:00,70,Female,35,Electronics,4,50,18,200,Evening,
569,29-04-2022,20:49:00,132,Male,52,Electronics,4,50,19,200,Evening,
1569,30-11-2023,21:07:00,35,Male,52,Electronics,4,50,18,200,Evening,
282,05-10-2023,17:39:00,10,Female,64,Electronics,4,50,56,200,Evening,
1282,20-02-2023,20:05:00,23,Female,64,Electronics,4,50,48.5,200,Evening,
146,10-11-2022,22:01:00,74,Male,38,Clothing,4,50,49,200,Evening,
1146,09-10-2023,21:11:00,52,Male,38,Clothing,4,50,60,200,Evening,
251,15-09-2022,21:00:00,141,Female,57,Beauty,4,50,62.5,200,Evening,
1251,11-09-2022,21:08:00,137,Female,57,Beauty,4,50,57.5,200,Evening,
194,11-10-2023,19:27:00,116,Male,55,Clothing,4,50,51.5,200,Evening,
696,09-10-2023,18:05:00,24,Female,50,Clothing,4,50,48.5,200,Evening,
1194,09-10-2023,22:06:00,130,Male,55,Clothing,4,50,61.5,200,Evening,
1696,21-11-2022,17:59:00,24,Female,50,Clothing,4,50,55,200,Evening,
835,30-09-2022,23:00:00,49,Male,37,Clothing,4,50,60,200,Evening,
1835,18-09-2022,20:58:00,98,Male,37,Clothing,4,50,49.5,200,Evening,
132,22-11-2023,20:34:00,86,Male,42,Electronics,4,50,62,200,Evening,
1132,07-11-2023,17:27:00,14,Male,42,Electronics,4,50,59,200,Evening,
604,16-09-2022,19:34:00,139,Female,29,Electronics,4,50,50.5,200,Evening,
1604,29-12-2022,18:43:00,2,Female,29,Electronics,4,50,56,200,Evening,
330,11-10-2022,20:18:00,116,Female,25,Beauty,4,50,55,200,Evening,
494,25-09-2023,20:18:00,140,Female,42,Beauty,4,50,58,200,Evening,
1330,24-11-2023,17:49:00,20,Female,25,Beauty,4,50,48,200,Evening,
1494,23-10-2022,19:29:00,74,Female,42,Beauty,4,50,62.5,200,Evening,
208,21-10-2023,20:56:00,144,Female,34,Electronics,4,50,57,200,Evening,
1208,15-10-2022,17:44:00,9,Female,34,Electronics,4,50,47.5,200,Evening,
10,24-10-2022,22:55:00,81,Female,52,Clothing,4,50,62.5,200,Evening,
1010,21-10-2022,22:11:00,65,Female,52,Clothing,4,50,54.5,200,Evening,
428,02-12-2022,22:44:00,50,Female,40,Electronics,4,50,49.5,200,Evening,
1428,09-09-2023,18:44:00,96,Female,40,Electronics,4,50,57,200,Evening,
546,30-12-2022,22:32:00,57,Female,36,Electronics,4,50,53.5,200,Evening,
1546,18-12-2022,19:06:00,93,Female,36,Electronics,4,50,48,200,Evening,
121,07-10-2023,18:57:00,110,Female,28,Electronics,4,50,54.5,200,Evening,
1121,23-11-2022,21:10:00,95,Female,28,Electronics,4,50,50.5,200,Evening,
817,05-10-2022,21:12:00,87,Male,30,Beauty,4,50,49,200,Evening,
1817,11-09-2022,21:22:00,82,Male,30,Beauty,4,50,50,200,Evening,
628,23-12-2023,18:00:00,66,Female,19,Beauty,4,50,59.5,200,Evening,
1628,28-12-2022,22:23:00,51,Female,19,Beauty,4,50,58.5,200,Evening,
965,27-11-2022,21:45:00,84,Male,22,Clothing,4,50,13,200,Evening,
1965,12-12-2022,20:03:00,93,Male,22,Clothing,4,50,21.5,200,Evening,
938,16-09-2022,17:55:00,103,Male,49,Clothing,4,50,23,200,Evening,
1938,12-10-2022,20:15:00,76,Male,49,Clothing,4,50,13.5,200,Evening,
971,30-12-2023,16:50:00,64,Female,27,Electronics,4,50,26.5,200,Afternoon,
1971,12-09-2022,16:19:00,90,Female,27,Electronics,4,50,19,200,Afternoon,
209,03-09-2022,12:22:00,61,Female,30,Electronics,4,50,14,200,Afternoon,
1209,06-12-2022,12:37:00,55,Female,30,Electronics,4,50,23,200,Afternoon,
82,08-09-2022,12:55:00,85,Female,32,Beauty,4,50,15,200,Afternoon,
1082,22-10-2022,15:56:00,111,Female,32,Beauty,4,50,27.5,200,Afternoon,
163,31-10-2022,09:38:00,144,Female,64,Clothing,3,50,23,150,Morning,
1163,04-05-2022,10:52:00,120,Female,64,Clothing,3,50,27,150,Morning,
231,09-07-2022,07:02:00,50,Female,23,Clothing,3,50,26.5,150,Morning,
1231,29-01-2022,07:05:00,12,Female,23,Clothing,3,50,23,150,Morning,
912,31-10-2022,06:18:00,122,Male,51,Beauty,3,50,20.5,150,Morning,
1912,27-05-2022,07:40:00,146,Male,51,Beauty,3,50,22,150,Morning,
666,03-03-2022,10:59:00,49,Male,51,Electronics,3,50,16,150,Morning,
1666,08-12-2022,10:10:00,125,Male,51,Electronics,3,50,21,150,Morning,
490,27-01-2022,06:07:00,43,Male,34,Clothing,3,50,18.5,150,Morning,
1490,26-10-2022,07:15:00,155,Male,34,Clothing,3,50,17,150,Morning,
85,03-09-2022,08:05:00,68,Male,31,Clothing,3,50,19,150,Morning,
993,07-09-2022,09:21:00,134,Female,48,Electronics,3,50,17,150,Morning,
1085,12-08-2022,09:29:00,76,Male,31,Clothing,3,50,17,150,Morning,
1993,29-12-2022,11:53:00,123,Female,48,Electronics,3,50,26.5,150,Morning,
910,21-08-2022,06:29:00,138,Female,20,Beauty,3,50,22.5,150,Morning,
1910,09-10-2022,06:22:00,141,Female,20,Beauty,3,50,18,150,Morning,
623,15-11-2023,10:00:00,39,Male,34,Clothing,3,50,26,150,Morning,
1623,05-03-2023,06:14:00,76,Male,34,Clothing,3,50,22,150,Morning,
119,01-09-2023,09:11:00,127,Female,60,Clothing,3,50,27.5,150,Morning,
1119,19-11-2023,09:36:00,1,Female,60,Clothing,3,50,25.5,150,Morning,
748,01-03-2023,09:35:00,132,Male,25,Clothing,3,50,24,150,Morning,
1748,02-03-2023,10:24:00,119,Male,25,Clothing,3,50,15.5,150,Morning,
978,27-07-2023,09:58:00,16,Female,53,Clothing,3,50,19,150,Morning,
1978,31-08-2023,11:59:00,41,Female,53,Clothing,3,50,15.5,150,Morning,
471,08-03-2023,10:21:00,136,Male,32,Clothing,3,50,13,150,Morning,
1471,25-06-2023,10:34:00,30,Male,32,Clothing,3,50,13,150,Morning,
426,13-12-2023,08:11:00,137,Male,23,Electronics,3,50,12.5,150,Morning,
1426,12-12-2023,11:32:00,114,Male,23,Electronics,3,50,25,150,Morning,
465,22-02-2023,11:52:00,40,Female,43,Electronics,3,50,15.5,150,Morning,
502,22-07-2023,11:00:00,31,Male,43,Electronics,3,50,22.5,150,Morning,
1465,17-04-2023,09:36:00,131,Female,43,Electronics,3,50,26,150,Morning,
1502,08-04-2023,08:30:00,152,Male,43,Electronics,3,50,18,150,Morning,
724,14-06-2023,06:56:00,3,Male,61,Clothing,3,50,20,150,Morning,
1724,15-09-2023,20:53:00,4,Male,61,Clothing,3,50,17,150,Evening,
504,31-03-2023,18:07:00,4,Female,38,Beauty,3,50,22,150,Evening,
1504,25-01-2023,17:01:00,4,Female,38,Beauty,3,50,25.5,150,Evening,
822,16-02-2023,17:39:00,3,Female,52,Beauty,3,50,13.5,150,Evening,
1822,09-09-2023,17:15:00,15,Female,52,Beauty,3,50,21,150,Evening,
651,28-09-2023,21:02:00,30,Male,51,Clothing,3,50,26,150,Evening,
1651,04-12-2022,21:29:00,155,Male,51,Clothing,3,50,23.5,150,Evening,
830,29-09-2022,20:19:00,77,Female,64,Clothing,3,50,18.5,150,Evening,
1830,04-03-2023,18:04:00,87,Female,64,Clothing,3,50,21,150,Evening,
728,02-06-2022,19:35:00,78,Male,51,Electronics,3,50,18,150,Evening,
1728,23-05-2023,22:30:00,77,Male,51,Electronics,3,50,25,150,Evening,
668,17-06-2022,20:33:00,135,Female,62,Electronics,3,50,24.5,150,Evening,
1668,13-03-2023,21:40:00,132,Female,62,Electronics,3,50,14,150,Evening,
467,24-01-2022,22:39:00,151,Female,53,Electronics,3,50,14.5,150,Evening,
1467,13-08-2023,19:31:00,89,Female,53,Electronics,3,50,14,150,Evening,
529,29-11-2022,17:43:00,46,Female,35,Clothing,3,50,20.5,150,Evening,
1529,17-09-2022,22:38:00,105,Female,35,Clothing,3,50,17,150,Evening,
695,03-04-2022,22:12:00,52,Female,22,Electronics,3,50,21,150,Evening,
1695,21-09-2023,20:51:00,85,Female,22,Electronics,3,50,23,150,Evening,
671,23-09-2023,19:51:00,2,Male,62,Electronics,3,50,61.5,150,Evening,
1671,28-02-2023,20:55:00,47,Male,62,Electronics,3,50,62.5,150,Evening,
200,09-10-2022,22:29:00,130,Male,27,Beauty,3,50,60,150,Evening,
1200,18-10-2023,19:04:00,20,Male,27,Beauty,3,50,54.5,150,Evening,
167,21-09-2023,20:58:00,73,Female,43,Clothing,3,50,49,150,Evening,
538,22-12-2023,18:20:00,102,Male,18,Clothing,3,50,56.5,150,Evening,
1167,29-09-2023,21:21:00,9,Female,43,Clothing,3,50,54,150,Evening,
1538,12-09-2022,20:57:00,21,Male,18,Clothing,3,50,53.5,150,Evening,
327,13-09-2023,18:30:00,107,Male,57,Electronics,3,50,56,150,Evening,
1327,23-12-2023,21:16:00,118,Male,57,Electronics,3,50,58,150,Evening,
813,15-10-2022,19:51:00,125,Male,52,Electronics,3,50,62,150,Evening,
1813,22-11-2022,22:24:00,86,Male,52,Electronics,3,50,61.5,150,Evening,
844,09-10-2023,17:54:00,95,Male,35,Clothing,3,50,62,150,Evening,
1844,25-10-2022,20:30:00,70,Male,35,Clothing,3,50,50.5,150,Evening,
60,04-12-2022,18:15:00,91,Male,30,Beauty,3,50,60.5,150,Evening,
1060,12-11-2022,18:29:00,71,Male,30,Beauty,3,50,57,150,Evening,
324,15-11-2022,17:52:00,54,Female,52,Electronics,3,50,49,150,Evening,
1324,25-09-2023,20:29:00,56,Female,52,Electronics,3,50,55,150,Evening,
554,06-12-2022,21:04:00,94,Female,46,Beauty,3,50,13,150,Evening,
1554,27-11-2023,19:55:00,83,Female,46,Beauty,3,50,15.5,150,Evening,
1,16-12-2022,19:10:00,50,Male,34,Beauty,3,50,16,150,Evening,
1001,01-09-2023,20:11:00,99,Male,34,Beauty,3,50,22,150,Evening,
576,25-12-2023,17:30:00,113,Female,33,Beauty,3,50,20,150,Evening,
1576,14-12-2022,18:34:00,108,Female,33,Beauty,3,50,27.5,150,Evening,
999,14-12-2022,16:45:00,110,Female,36,Electronics,3,50,21.5,150,Afternoon,
1999,12-11-2022,13:06:00,61,Female,36,Electronics,3,50,13,150,Afternoon,
336,04-11-2023,13:05:00,67,Female,52,Beauty,3,50,25,150,Afternoon,
1336,23-09-2022,13:27:00,74,Female,52,Beauty,3,50,21.5,150,Afternoon,
777,10-09-2022,15:07:00,54,Male,48,Electronics,3,50,17,150,Afternoon,
1777,15-11-2023,12:06:00,74,Male,48,Electronics,3,50,19.5,150,Afternoon,
34,24-09-2023,13:26:00,87,Female,51,Clothing,3,50,17,150,Afternoon,
1034,13-11-2022,14:48:00,52,Female,51,Clothing,3,50,24.5,150,Afternoon,
150,13-04-2022,08:25:00,89,Female,,Electronics,4,30,16.2,120,Morning,
1150,22-08-2022,10:04:00,77,Female,,Electronics,4,30,10.2,120,Morning,
14,18-05-2022,07:11:00,8,Male,64,Clothing,4,30,13.2,120,Morning,
1014,04-02-2022,10:26:00,147,Male,64,Clothing,4,30,11.4,120,Morning,
519,08-04-2022,10:17:00,52,Female,36,Electronics,4,30,16.5,120,Morning,
1519,08-01-2022,07:35:00,139,Female,36,Electronics,4,30,9.3,120,Morning,
288,02-05-2022,09:59:00,27,Male,28,Clothing,4,30,12,120,Morning,
1288,05-04-2022,11:56:00,26,Male,28,Clothing,4,30,9,120,Morning,
335,02-02-2022,09:23:00,2,Female,47,Beauty,4,30,10.8,120,Morning,
1335,27-05-2022,08:45:00,117,Female,47,Beauty,4,30,8.7,120,Morning,
